sbu,id,nameEn,nameZh,addressEn,addressZh,__typename,district_id,district_name_en,district_name_cn,property_type,property_type_code,district_property_type
mr_ind,B000025205,YAM HOP HING IND BLDG,任合興工業大廈,40-44 KWAI WING ROAD,葵榮路40-44號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007119,FOOK YIP BLDG,福業大廈,53-57 KWAI FUNG CRESCENT,葵豐街53-57號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007796,KWAI TAK IND CTR (1),葵德工業中心 1 期,15-33 KWAI TAK STREET,葵德街15-33號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000059548,TUNG CHUN IND BLDG (B),同珍工業大廈 B 座,11-13 TAI YUEN STREET,大圓街11-13號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000018089,AMIATA INDUSTRIAL BUILDING,萬美達工業大廈,58-64 LEI MUK ROAD,梨木道58-64號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024617,WAH SING IND BLDG,華星工業大廈,12-14 WAH SING STREET,華星街12-14號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000021936,MITA CTR,美達中心,552-566 CASTLE PEAK ROAD,青山公路552-566號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000020917,SUNG'S TOWER,宋氏大廈,15-19 LAM TIN STREET,藍田街15-19號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000059749,VIGOR IND BLDG (B),偉力工業中心B座,14-20 CHEUNG TAT ROAD,長達路14-20號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007120,PROFIT IND BLDG,盈業大廈,1-15 KWAI FUNG CRESCENT,葵豐街1-15號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000020949,KWAI WAN IND BLDG,葵灣工業大廈,2 WING KIN ROAD,永建路2號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024934,WING HANG IND BLDG,永恆工業大廈,13-29 KWAI HEI STREET,葵喜街13-29號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000020953,KWAI WU IND BLDG,葵匯工業大廈,85-89 TA CHUEN PING STREET,打磚坪街85-89號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024443,VIGOR IND BLDG (A),偉力工業中心A座,14-20 CHEUNG TAT ROAD,長達路14-20號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000059747,TSING YI IND CTR Blk D (Ph 2),青衣工業中心D座(2期),1-33 CHEUNG TAT ROAD,長達路1-33號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000019965,TUNG TAK CENTRE,同德中心,25-27 LAM TIN STREET,藍田街25-27號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000059873,WING CHEUNG IND BLDG,永祥工業大廈,58-70 KWAI CHEONG ROAD,葵昌路58-70號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000059864,KINGSFORD IND BLDG (2),金發工業大廈 2 期,26-32 KWAI HEI STREET,葵喜街26-32號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007789,REGENT CTR (A),麗晶中心A座,63-67 WO YI HOP ROAD,和宜合道63-67號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000020140,HOU FENG IND BLDG,厚豐工業大廈,1-5 WING KIN ROAD,永建路1-5號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007797,KWAI TAK IND CTR (2),葵德工業中心 2 期,15-33 KWAI TAK STREET,葵德街15-33號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024444,VIGOR IND BLDG (1),華基工業大廈 1 期,49-53 TA CHUEN PING STREET,打磚坪街49-53號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024293,TUNG LUEN IND BLDG,東聯工業大廈,319-325 CASTLE PEAK ROAD,青山公路319-325號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000059875,88 KWAI CHEONG RD,葵昌路88號,88 KWAI CHEONG ROAD,葵昌路88號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000019467,GOLDEN IND BLDG,金德工業大廈,16-26 KWAI TAK STREET,葵德街16-26號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007121,TRANS ASIA CTR,恆亞中心,18 KIN HONG STREET,健康街18號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000023440,SO TAO CTR,蘇濤中心,11-15 KWAI SAU ROAD,葵秀路11-15號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000020676,KIN HING IND BLDG,建興工業大廈,17-23 SHEK KIN STREET,石建街17-23號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024182,TSING YI IND CTR Blk A (Ph 1),青衣工業中心A座(1期),1-33 CHEUNG TAT ROAD,長達路1-33號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000021053,LMK DEVELOPMENT ESTATE,羅氏美光發展大廈,10-16 KWAI TING ROAD,葵定路10-16號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000018409,CHE WAH IND BLDG,致華工廈,1-7 KIN HONG STREET,健康街1-7號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007353,HK WORSTED MILLS IND BLDG,香港毛紡工業大廈,31-39 WO TONG TSUI STREET,禾塘咀街31-39號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000019528,GRAND IND BLDG,華寶工業大廈,159-165 WO YI HOP ROAD,和宜合道159-165號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000021607,MAI LUEN IND BLDG,美聯工業大廈,23-31 KUNG YIP STREET,工業街23-31號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024971,WING LOI IND BLDG,榮來工業大廈,8-14 WING LAP STREET,永立街8-14號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000019481,GOLDFIELD IND BLDG (2),金豐工業大廈 2 期,144-150 TAI LIN PAI ROAD,大連排道144-150號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000023631,SUNG KEE IND BLDG,生記工業大廈,18-30 KWAI TING ROAD,葵定路18-30號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000059748,TSING YI IND CTR Blk E (Ph 2),青衣工業中心E座(2期),1-33 CHEUNG TAT ROAD,長達路1-33號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000059562,GOLD WAY IND CTR (B),高威工業中心 B 座,16-20 WING KIN ROAD,永建路16-20號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000022478,PARK SUN BLDG,百新大廈,103-107 WO YI HOP ROAD,和宜合道103-107號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000019449,GOLD WAY IND CTR (A),高威工業中心 A 座,16-20 WING KIN ROAD,永建路16-20號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000059745,TSING YI IND CTR Blk B (Ph 1),青衣工業中心B座(1期),1-33 CHEUNG TAT ROAD,長達路1-33號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007113,RILEY HSE,達利中心,88 LEI MUK ROAD,梨木道88號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024953,WING KIN IND BLDG,永健工業大廈,4-6 WING KIN ROAD,永建路4-6號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000023446,SONG LING IND BLDG,松林工業大廈,40-42 TA CHUEN PING STREET,打磚坪街40-42號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000019425,GLOBAL TRADE CTR,宏貿中心,15 WING KIN ROAD,永建路15號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000021665,MAN LEE IND BLDG,萬利工業大廈,13 KIN HONG STREET,健康街13號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000059746,TSING YI IND CTR Blk C (Ph 2),青衣工業中心C座(2期),1-33 CHEUNG TAT ROAD,長達路1-33號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000021611,MAI SHUN IND BLDG,美順工業大廈,18-24 KWAI CHEONG ROAD,葵昌路18-24號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007116,SUN FUNG CTR,新豐中心,88 KWOK SHUI ROAD,國瑞路88號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000020771,KINGSFORD IND BLDG (1),金發工業大廈 1 期,26-32 KWAI HEI STREET,葵喜街26-32號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000021615,MAI WAH IND BLDG,美華工業大廈,1-7 WAH SING STREET,華星街1-7號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000019108,FAVOR IND CTR,飛亞工業中心,2-6 KIN HONG STREET,健康街2-6號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000021679,MAN SHING IND BLDG,萬勝工業大廈,307-311 CASTLE PEAK ROAD,青山公路307-311號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000019441,GOLD KING IND BLDG,金基工業大廈,35-41 TAI LIN PAI ROAD,大連排道35-41號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007118,WELL FUNG IND CTR,和豐工業中心,58-76 TA CHUEN PING STREET,打磚坪街58-76號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024546,WAH FAT IND BLDG,華發工業大廈,10-14 KUNG YIP STREET,工業街10-14號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000023780,TAI TAK IND BLDG,大德工業大廈,2-12 KWAI FAT ROAD,葵發路2-12號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000024263,TUNG CHUN IND BLDG (A),同珍工業大廈 A 座,9-11 CHEUNG WING ROAD,昌榮路9-11號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007030,KWAI CHEONG CTR,葵昌中心,40-52 KWAI CHEONG ROAD,葵昌路40-52號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000019005,EFFORT IND BLDG,力豐工業大廈,2-8 KUNG YIP STREET,工業街2-8號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007117,VANTA IND CTR,宏達工業中心,21-33 TAI LIN PAI ROAD,大連排道21-33號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000020853,KOON WO IND BLDG,冠和工業大廈,63-75 TA CHUEN PING STREET,打磚坪街63-75號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000023455,SOUTH CHINA IND BLDG,南華工業大廈,1-7 CHUN PIN STREET,圳邊街1-7號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_ind,B000007031,KWAI SHUN IND CTR,葵順工業中心,51-63 CONTAINER PORT ROAD,貨櫃碼頭路51-63號,Building,10,Kwai Tsing District,葵青區,Industrial,mr_ind,Kwai Tsing District_Industrial
mr_comm,B000088026,K83,K83,83 Tai Lin Pai Road,大連排道83號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000059544,Viking Technology & Business Centre A,維京科技商業中心A座,93 Ta Chuen Ping Street,打磚坪街93號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000078692,KC100,KC100,100-110 Kwai Cheong Road,葵昌路100-110號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000064189,EDGE,EDGE,30-34 Kwai Wing Rd,葵榮路30-34號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000061130,Kowloon Commerce Centre Tower 2,九龍貿易中心2座,51 Kwai Cheong Road,葵昌路51號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000066161,Kowloon Commerce Centre Tower 1,九龍貿易中心1座,51 Kwai Cheong Road,葵昌路51號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000007795,Manhattan Centre,萬泰中心,2-16 Kwai Cheong Road,葵昌路2-16號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000056108,Metro Loft,都會坊,38 Kwai Hei Street,葵喜街38號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000067518,Viking Technology & Business Centre B,維京科技商業中心B座,93 Ta Chuen Ping Street,打磚坪街93號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000059862,Chinabest International Centre,中信國際中心,8 Kwai On Road,葵安道8號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000059874,Millennium Trade Centre,貿易之都,56 Kwai Cheong Road,葵昌路56號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000053018,Ever Gain Plaza Tower 2,永得利廣場二座,82-100 Container Port Road,貨櫃碼頭路82-100號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000059871,Citic Telecom Tower,中信電訊大廈,93 Kwai Fuk Rd,葵福路93號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000053017,Ever Gain Plaza Tower 1,永得利廣場一座,82-100 Container Port Road,貨櫃碼頭路82-100號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000018122,Asia Trade Centre,亞洲貿易中心,79 Lei Muk Road,梨木道79號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000007788,Metroplaza Tower 2,新都會廣場第二座,223 Hing Fong Road,興芳路223號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_comm,B000007787,Metroplaza Tower 1,新都會廣場第一座,223 Hing Fong Road,興芳路223號,Building,10,Kwai Tsing District,葵青區,Office,mr_comm,Kwai Tsing District_Office
mr_ind,B000093831,CAMERON SINO TECHNOLOGY CENTRE ,金岸科技中心,73 CHAI WAN KOK STREET,柴灣角街73號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000108951,W MEGA TOWER 1,W MEGA 1座,252 TEXACO ROAD,德士古道252號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000023109,SHANDAH BLDG,SHANDAH BLDG,682-6 CASTLE PEAK ROAD,青山公路682-6號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000073300,ONE MIDTOWN,ONE MIDTOWN,11 HOI SHING ROAD,海盛路11號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000021568,LUNG WAH INTERNATIONAL GODOWN,龍華國際貨運中心,72-76 WANG LUNG STREET,橫龍街72-76號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000058148,100 TEXACO ROAD,德士古道100號,100 TEXACO ROAD,德士古道100號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000059721,KING PALACE PLAZA,皇廷廣場,52A SHA TSUI ROAD,沙咀道52A號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000018462,CHEONG TAI IND BLDG,昌泰工業大廈,50-56 FUI YIU KOK STREET,灰50-56號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000054357,CHEUNG HING SHING CTR,昌興盛中心,23 SHA TSUI ROAD,沙咀道23號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007256,INTERNATIONAL TRADE CTR,達貿中心,11-19 SHA TSUI ROAD,沙咀道11-19號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007938,KONG NAM IND BLDG (A),江南工業大廈 A座,603-609 CASTLE PEAK ROAD,青山公路603-609號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000018080,ALLIED CARGO CTR,聯合貨運中心,150-160 TEXACO ROAD,德士古道150-160號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000077806,DAN6,DAN6,6 FUI YIU KOK STREET,灰6號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000050720,GOODMAN GLOBAL GATEWAY,嘉民國際訊通中心,168 YEUNG UK ROAD,楊屋道168號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007943,LEADER IND CTR (2),立泰工業中心 二期,188-202 TEXACO ROAD,德士古道188-202號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000059732,ADP PENTAGON CTR,五方集團中心,98 TEXACO ROAD,德士古道98號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000059698,WANG CHEONG ENTERPRISES CENTRE,宏昌企業中心,65-69 CHAI WAN KOK STREET,柴灣角街65-69號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007254,GOLDEN BEAR IND CTR,金熊工業中心,66-82 CHAI WAN KOK STREET,柴灣角街66-82號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000077793,TML TOWER,TML廣場,3 HOI SHING ROAD,海盛路3號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000024196,TSUEN TUNG FTY BLDG,銓通工業大廈,38-40 CHAI WAN KOK STREET,柴灣角街38-40號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000019616,STOREFRIENDLY TOWER (METROPLIS WEST),儲存易集團中心(新界西),22-28 TAI CHUNG ROAD,大涌道22-28號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007944,MILLION FORTUNE IND CTR,萬達來工業中心,34-36 CHAI WAN KOK STREET,柴灣角街34-36號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007252,EW INTERNATIONAL TOWER,安泰國際中心,120-124 TEXACO ROAD,德士古道120-124號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000059730,TCL TOWER,TCL工業中心,8 TAI CHUNG ROAD,大涌道8號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007940,KONG NAM IND BLDG (B),江南工業大廈 B座,603-609 CASTLE PEAK ROAD,青山公路603-609號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007089,SOUTHEAST IND BLDG,東南工業大廈,611-619 CASTLE PEAK ROAD,青山公路611-619號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007941,LEADER IND CTR (1),立泰工業中心 一期,188-202 TEXACO ROAD,德士古道188-202號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007491,THRIVING IND CTR,匯力工業中心,26-38 SHA TSUI ROAD,沙咀道26-38號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000019422,GLEE IND BLDG,致利工業大廈,77-81 CHAI WAN KOK STREET,柴灣角街77-81號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000025473,YOUNG YA IND BLDG,榮亞工業大廈,381-389 SHA TSUI ROAD,沙咀道381-389號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007249,MEGA TRADE CTR,時貿中心,1 MEI WAN STREET,美環街1號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000023668,SUNWISE IND BLDG,順力工業大廈,16-26 WANG WO TSAI STREET,橫窩仔街16-26號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000023671,SUPERLUCK IND CTR (2),荃運工業中心2期,57 SHA TSUI ROAD,沙咀道57號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007251,GOODMAN DYNAMIC CTR,嘉民達力貨櫃中心,188 YEUNG UK ROAD,楊屋道188號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007248,LUCIDA IND BLDG,龍力工業大廈,43-47 WANG LUNG STREET,橫龍街43-47號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007255,HO LIK CTR,豪力中心,64-66 SHA TSUI ROAD,沙咀道64-66號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007947,HI-TECH IND CTR (A),嘉力工業中心(A座),5-21 PAK TIN PAR STREET,白田壩街5-21號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000024201,TSUEN WAN IND BLDG,荃灣工業大廈,59-71 WANG LUNG STREET,橫龍街59-71號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000059725,SUPERLUCK IND CTR (1),荃運工業中心1期,45-53 SHA TSUI ROAD,沙咀道45-53號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007250,CHEUNG FUNG IND BLDG,長豐工業大廈,23-29 PAK TIN PAR STREET,白田壩街23-29號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007949,HI-TECH IND CTR (B),嘉力工業中心(B座),491-501 CASTLE PEAK ROAD,青山公路491-501號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007092,CABLE TV TOWER,有線電視大樓,9 HOI SHING ROAD,海盛路9號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000059741,TEXACO RD IND CTR (B),德士古道工業中心 (B座),14-22 WANG LUNG STREET,橫龍街14-22號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000024939,WING HING IND BLDG (TW),榮興工業大廈,83-93 CHAI WAN KOK STREET,柴灣角街83-93號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000018240,BONSUN IND BLDG,萬象工業大廈,364-366 SHA TSUI ROAD,沙咀道364-366號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000019510,GOODWILL IND BLDG,信義工業大廈,36-44 PAK TIN PAR STREET,白田壩街36-44號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000023958,TEXACO RD IND CTR (A),德士古道工業中心 (A座),256-264 TEXACO ROAD,德士古道256-264號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_ind,B000007527,WANG LUNG IND BLDG,宏龍工業大廈,48-56 WANG LUNG STREET,橫龍街48-56號,Building,11,Tsuen Wan District,荃灣區,Industrial,mr_ind,Tsuen Wan District_Industrial
mr_comm,B000100035,Global Plaza,環貿廣場,1 Sha Tsui Road,沙咀道1號,Building,11,Tsuen Wan District,荃灣區,Office,mr_comm,Tsuen Wan District_Office
mr_comm,B000119995,Kingview Plaza,京匯廣場,37-43 Sha Tsui Road,沙咀道37-43號,Building,11,Tsuen Wan District,荃灣區,Office,mr_comm,Tsuen Wan District_Office
mr_comm,B000090123,International Enterprise Centre 3,國際企業中心3期,18 Tai Chung Road,大涌道18號,Building,11,Tsuen Wan District,荃灣區,Office,mr_comm,Tsuen Wan District_Office
mr_comm,B000099323,International Enterprise Centre 1,國際企業中心1期,11-15 Chai Wan Kok Street,柴灣角街11-15號,Building,11,Tsuen Wan District,荃灣區,Office,mr_comm,Tsuen Wan District_Office
