name,url,property_type,source
Shun Lee Commercial Building順利商業大廈,/building/shun-lee-commercial-building/3326,shop,direct_link
Shun On Commercial Building順安商業大廈,/building/shun-on-commercial-building/47,shop,direct_link
Shun Pont Commercial Building信邦商業大廈,/building/shun-pont-commercial-building/2579,shop,direct_link
Shun Tak Centre信德中心商場,/building/shun-tak-centre/100,shop,direct_link
Shun Tak Centre China Merchants Tower信德中心招商局大廈,/building/shun-tak-centre-china-merchants-tower/120,shop,direct_link
Si Toi Commercial Building時代商業大廈,/building/si-toi-commercial-building/630,shop,direct_link
Siberian Building西伯利亞大廈,/building/siberian-building/87,shop,direct_link
Siki Centre兆基商業中心,/building/siki-centre/861,shop,direct_link
Silicon Lane優景里,/building/silicon-lane/17892,shop,direct_link
Silver Commercial Building銀都商業大廈,/building/silver-commercial-building/2914,shop,direct_link
Silver Fortune Plaza荊威廣場,/building/silver-fortune-plaza/1239,shop,direct_link
Silvercord新港中心,/building/silvercord/2319,shop,direct_link
Silvercord Tower 1新港中心第一座,/building/silvercord-tower-1/2298,shop,direct_link
Silvercord Tower 2新港中心第二座,/building/silvercord-tower-2/2299,shop,direct_link
Silvercorp International Tower銀高國際大廈,/building/silvercorp-international-tower/2990,shop,direct_link
SilverSea Place銀海坊,/building/silversea-place/8841,shop,direct_link
Silverstrand Mart銀線灣廣場,/building/silverstrand-mart/10863,shop,direct_link
SIM City星際城市,/building/sim-city/15046,shop,direct_link
Simsons Commercial Building新盛商業大廈,/building/simsons-commercial-building/1582,shop,direct_link
Sin Tat Plaza先達廣場,/building/sin-tat-plaza/3130,shop,direct_link
Sing Ho Finance Building信和財務大廈,/building/sing-ho-finance-building/1168,shop,direct_link
Sing Kui Commercial Building星衢商業大廈,/building/sing-kui-commercial-building/758,shop,direct_link
Sing Shun Centre誠信中心,/building/sing-shun-centre/3297,shop,direct_link
Singga Commercial Centre成基商業中心,/building/singga-commercial-centre/642,shop,direct_link
Singwa Commercial Building盛華商業大廈,/building/singwa-commercial-building/7126,shop,direct_link
Sino Centre信和中心,/building/sino-centre/2984,shop,direct_link
Sino Centre信和中心,/building/sino-centre/2926,shop,direct_link
Sino Cheer Plaza新寶廣場,/building/sino-cheer-plaza/3550,shop,direct_link
Sino Plaza信和廣場,/building/sino-plaza/1142,shop,direct_link
Sitoy Tower時代中心,/building/sitoy-tower/4913,shop,direct_link
Siu On Building兆安大廈,/building/siu-on-building/814,shop,direct_link
Siu On Centre兆安中心,/building/siu-on-centre/981,shop,direct_link
Siu On Plaza兆安廣場,/building/siu-on-plaza/1508,shop,direct_link
Siu Sai Wan Plaza小西灣廣場,/building/siu-sai-wan-plaza/9741,shop,direct_link
Siu Ying Commercial Building兆英商業大廈,/building/siu-ying-commercial-building/175,shop,direct_link
Skyline Plaza灣景廣場,/building/skyline-plaza/7210,shop,direct_link
Skyline Tower嘉禮大廈,/building/skyline-tower/6805,shop,direct_link
Skyway Centre天威中心,/building/skyway-centre/438,shop,direct_link
SL Ginza樹林銀座,/building/sl-ginza/2786,shop,direct_link
Smart A田灣商場,/building/smart-a/13008,shop,direct_link
Smart A薈學坊,/building/smart-a/6920,shop,direct_link
Smartland荃薈,/building/smartland/5337,shop,direct_link
Smiling Plaza天悅廣場,/building/smiling-plaza/3311,shop,direct_link
Smiling Shau Kei Wan Plaza天悅筲箕灣廣場,/building/smiling-shau-kei-wan-plaza/11797,shop,direct_link
So Hong Commercial Building蘇杭商業大廈,/building/so-hong-commercial-building/2450,shop,direct_link
SOGO崇光百貨,/building/sogo/2681,shop,direct_link
SOGO (CWB)銅鑼灣崇光百貨,/building/sogo-cwb/1352,shop,direct_link
Soho 77文咸東街77號,/building/soho-77/13666,shop,direct_link
Soho Tower尊豪坊,/building/soho-tower/6639,shop,direct_link
SOHO West,/building/soho-west/18063,shop,direct_link
SOLO Building匯理商業大廈,/building/solo-building/5707,shop,direct_link
SOMPTUEUX AUSTIN,/building/somptueux-austin/2734,shop,direct_link
Somptueux Central,/building/somptueux-central/1250,shop,direct_link
Soundwill Plaza金朝陽中心,/building/soundwill-plaza/6010,shop,direct_link
Soundwill Plaza II Midtown金朝陽中心二期,/building/soundwill-plaza-ii-midtown/6129,shop,direct_link
South Asia Commercial Centre南益商業中心,/building/south-asia-commercial-centre/7181,shop,direct_link
South China Building南華大廈,/building/south-china-building/1982,shop,direct_link
South Seas Centre南洋中心,/building/south-seas-centre/2669,shop,direct_link
Southern Commercial Building修頓商業大廈,/building/southern-commercial-building/2085,shop,direct_link
Southgate Commercial Centre信基商業中心,/building/southgate-commercial-centre/2626,shop,direct_link
Southland Building南源大廈,/building/southland-building/104,shop,direct_link
Southmark Tower A南匯廣場A座,/building/southmark-tower-a/3790,shop,direct_link
Southmark Tower B南匯廣場B座,/building/southmark-tower-b/3791,shop,direct_link
Southorn Centre修頓中心,/building/southorn-centre/1423,shop,direct_link
SPA Centre恆澤商業中心,/building/spa-centre/978,shop,direct_link
Spark City俊薈,/building/spark-city/17593,shop,direct_link
Spark City Mong Kok俊薈旺角,/building/spark-city-mong-kok/17891,shop,direct_link
Spark City To Kwa Wan俊薈土瓜灣,/building/spark-city-to-kwa-wan/6384,shop,direct_link
Spot上水滙,/building/spot/6601,shop,direct_link
Springdale Villas御庭居,/building/springdale-villas/17663,shop,direct_link
Springfield Garden春暉花園,/building/springfield-garden/17621,shop,direct_link
Square Mile利奧坊,/building/square-mile/14468,shop,direct_link
St John's Building聖約翰大廈,/building/st-john-s-building/1292,shop,direct_link
Stanley Plaza赤柱廣場,/building/stanley-plaza/10940,shop,direct_link
Star Ferry Pier (Central)天星渡輪碼頭（中環）,/building/star-ferry-pier-central/17853,shop,direct_link
Star Ferry Pier (Wanchai)天星渡輪碼頭（灣仔）,/building/star-ferry-pier-wanchai/17854,shop,direct_link
Star House星光行,/building/star-house/2684,shop,direct_link
Star House星光行,/building/star-house/2683,shop,direct_link
Star Ruby寶御,/building/star-ruby/15015,shop,direct_link
Station 21豉油街21C號,/building/station-21/11413,shop,direct_link
Stelux House寶光商業中心,/building/stelux-house/6240,shop,direct_link
Stone Rise二百昊,/building/stone-rise/3057,shop,direct_link
Strand 50,/building/strand-50/13658,shop,direct_link
Strand 71,/building/strand-71/3593,shop,direct_link
Style House - The Park Lane前線觸覺-柏寧酒店,/building/style-house-the-park-lane/17628,shop,direct_link
Success Centre成功中心‎,/building/success-centre/11475,shop,direct_link
Success Commercial Building守時商業大廈,/building/success-commercial-building/1405,shop,direct_link
Suen Yue Building信裕大廈,/building/suen-yue-building/3584,shop,direct_link
Sugar+糖+,/building/sugar/17289,shop,direct_link
Sui Tai Wai Kee Plaza瑞泰偉基商業廣場,/building/sui-tai-wai-kee-plaza/4752,shop,direct_link
Sui Wo Court Commercial Centre穗禾苑商場,/building/sui-wo-court-commercial-centre/12985,shop,direct_link
Summit Insurance Building健峰保險大廈,/building/summit-insurance-building/2955,shop,direct_link
Sun Chui Shopping Centre新翠商場,/building/sun-chui-shopping-centre/12986,shop,direct_link
Sun Fai Commercial Centre新輝商業中心,/building/sun-fai-commercial-centre/6929,shop,direct_link
Sun Hing Building新興大廈,/building/sun-hing-building/2996,shop,direct_link
Sun Hing Steel Furniture Commercial Building新興鋼具商業大廈,/building/sun-hing-steel-furniture-commercial-building/6796,shop,direct_link
Sun House大新行,/building/sun-house/12,shop,direct_link
Sun Hung Kai Centre新鴻基中心,/building/sun-hung-kai-centre/2023,shop,direct_link
Sun Shine Centre長盛中心,/building/sun-shine-centre/5411,shop,direct_link
Sun Tin Wai Commercial Centre新田圍商場,/building/sun-tin-wai-commercial-centre/12988,shop,direct_link
Sunbeam Commercial Building新光商業大廈,/building/sunbeam-commercial-building/2989,shop,direct_link
Sunbeam Plaza日升廣場,/building/sunbeam-plaza/2357,shop,direct_link
Sunny House永盛大廈,/building/sunny-house/4148,shop,direct_link
Sunshine Plaza陽光廣場,/building/sunshine-plaza/6491,shop,direct_link
Sunshine Plaza三湘大廈,/building/sunshine-plaza/983,shop,direct_link
Sunward Commercial Building朝光商業大廈,/building/sunward-commercial-building/17888,shop,direct_link
SUP Tower聯合出版大廈,/building/sup-tower/1680,shop,direct_link
Supreme Commercial Building榮馳商業大廈,/building/supreme-commercial-building/1650,shop,direct_link
Supreme House首邦行,/building/supreme-house/6632,shop,direct_link
Surson Commercial Building瑞信集團大廈,/building/surson-commercial-building/2721,shop,direct_link
Sze Lai Building詩禮大廈,/building/sze-lai-building/1417,shop,direct_link
T.O.P,/building/t-o-p/3070,shop,direct_link
Tack Building德享大廈,/building/tack-building/3575,shop,direct_link
Tai Hing Commercial Centre大興商場,/building/tai-hing-commercial-centre/12960,shop,direct_link
Tai Hung Fai (Tsuen Wan) Centre大鴻輝(荃灣)中心,/building/tai-hung-fai-tsuen-wan-centre/3458,shop,direct_link
Tai Kwun大館,/building/tai-kwun/17602,shop,direct_link
Tai Nam Commercial Building大南商業大廈,/building/tai-nam-commercial-building/15308,shop,direct_link
Tai On Building (Sai Wan Ho)太安樓商場,/building/tai-on-building-sai-wan-ho/13090,shop,direct_link
Tai Po Commercial Centre大埔商業中心,/building/tai-po-commercial-centre/14426,shop,direct_link
Tai Po Mega Mall大埔超級城,/building/tai-po-mega-mall/12852,shop,direct_link
Tai Po Plaza大埔廣場,/building/tai-po-plaza/14854,shop,direct_link
Tai Sang Bank Building大生銀行大廈,/building/tai-sang-bank-building/2946,shop,direct_link
Tai Sang Bank Building大生銀行大廈,/building/tai-sang-bank-building/50,shop,direct_link
Tai Shing Commercial (Yaumatei) Building泰盛商業(油麻地)大樓,/building/tai-shing-commercial-yaumatei-building/2958,shop,direct_link
Tai Wo Commercial Building泰和商業大廈,/building/tai-wo-commercial-building/2900,shop,direct_link
Tai Wo Hau Shopping Centre大窩口商場,/building/tai-wo-hau-shopping-centre/15358,shop,direct_link
Tai Wo Plaza太和廣場,/building/tai-wo-plaza/12897,shop,direct_link
Tai Wong Commercial Building大皇商業大廈,/building/tai-wong-commercial-building/383,shop,direct_link
Tai Yau Plaza大有廣場,/building/tai-yau-plaza/1565,shop,direct_link
Tai Yip Building大業大廈,/building/tai-yip-building/2581,shop,direct_link
Tai Yuen Commercial Centre大元商場,/building/tai-yuen-commercial-centre/7710,shop,direct_link
Tak Fung Building德豐大廈,/building/tak-fung-building/606,shop,direct_link
Tak Lee Commercial Building得利商業大廈,/building/tak-lee-commercial-building/2245,shop,direct_link
Tak Sing Alliance Building達成商業大廈,/building/tak-sing-alliance-building/3210,shop,direct_link
Tak Tin Plaza德田廣場,/building/tak-tin-plaza/16468,shop,direct_link
Tak Woo House德和大廈,/building/tak-woo-house/654,shop,direct_link
TAL Building聯業大廈,/building/tal-building/2714,shop,direct_link
Tat Lee Commercial Building達利商業大廈,/building/tat-lee-commercial-building/3090,shop,direct_link
Taurus Building德立大廈,/building/taurus-building/2621,shop,direct_link
TBG Mall得寶商場,/building/tbg-mall/11584,shop,direct_link
Teda Building泰達大廈,/building/teda-building/2543,shop,direct_link
Telecom Digital Tower電訊數碼大樓,/building/telecom-digital-tower/7180,shop,direct_link
Telecom House電訊大廈,/building/telecom-house/1164,shop,direct_link
Telford House德福大廈,/building/telford-house/4551,shop,direct_link
Telford Plaza德福廣場,/building/telford-plaza/4956,shop,direct_link
Temple Mall黃大仙中心,/building/temple-mall/12909,shop,direct_link
Teng Fuh Commercial Building登富商業大廈,/building/teng-fuh-commercial-building/159,shop,direct_link
Terminal 1 - Hong Kong International Airport香港國際機場一號客運大樓,/building/terminal-1-hong-kong-international-airport/11537,shop,direct_link
Tern Centre Tower 1太興中心第一座,/building/tern-centre-tower-1/157,shop,direct_link
Tern Centre Tower 2太興中心第二座,/building/tern-centre-tower-2/155,shop,direct_link
Tern Commercial Building太興商業大廈,/building/tern-commercial-building/2628,shop,direct_link
Tern Plaza太興廣場,/building/tern-plaza/3509,shop,direct_link
Tesbury Centre金鐘匯中心,/building/tesbury-centre/363,shop,direct_link
TG Place電訊一代廣場,/building/tg-place/7018,shop,direct_link
The 388 Place肇如大廈,/building/the-388-place/7030,shop,direct_link
The 80I20偉業街161號,/building/the-80i20/4963,shop,direct_link
The Addition家壹,/building/the-addition/7073,shop,direct_link
The Aperture皓日,/building/the-aperture/17631,shop,direct_link
The Arcade Cyberport數碼港商場,/building/the-arcade-cyberport/7501,shop,direct_link
The Arles星凱‧堤岸,/building/the-arles/11166,shop,direct_link
The Broadway博匯大廈,/building/the-broadway/984,shop,direct_link
The Burrow彩虹道212號,/building/the-burrow/17793,shop,direct_link
The Cameron金馬倫道33號,/building/the-cameron/3501,shop,direct_link
The Campton,/building/the-campton/18120,shop,direct_link
The Capital首都廣場,/building/the-capital/3213,shop,direct_link
The Chelsea蘇杭街69號,/building/the-chelsea/2457,shop,direct_link
The Chinese Bank Building華人銀行大廈,/building/the-chinese-bank-building/24,shop,direct_link
The Dairy Farm Beach Shopping Mall牛奶公司購物商場,/building/the-dairy-farm-beach-shopping-mall/10884,shop,direct_link
The Elegance at Sheraton喜來登典雅坊,/building/the-elegance-at-sheraton/2826,shop,direct_link
The Forest,/building/the-forest/14742,shop,direct_link
The Forum渣打財富管理中心,/building/the-forum/1201,shop,direct_link
The Galleria嘉軒廣場,/building/the-galleria/236,shop,direct_link
No Image Available,/building/the-golden-gate/12948,shop,direct_link
The Goldmark黃金廣場,/building/the-goldmark/1377,shop,direct_link
The Goldmark黃金廣場,/building/the-goldmark/1351,shop,direct_link
The Harvest豐怡中心,/building/the-harvest/3046,shop,direct_link
The Hedon,/building/the-hedon/17505,shop,direct_link
The Henley,/building/the-henley/17887,shop,direct_link
The Hennessy軒尼詩道256號,/building/the-hennessy/1369,shop,direct_link
The Hub業勤街23號,/building/the-hub/6789,shop,direct_link
The Jade Plaza玉器交易廣場,/building/the-jade-plaza/2360,shop,direct_link
The L.Place,/building/the-l-place/200,shop,direct_link
The L.Plaza,/building/the-l-plaza/199,shop,direct_link
The L.Square,/building/the-l-square/1048,shop,direct_link
The Laguna Mall海逸坊,/building/the-laguna-mall/9007,shop,direct_link
the Link Wellington威靈頓街108-110號,/building/the-link-wellington/1235,shop,direct_link
The LohasThe LOHAS康城,/building/the-lohas/16260,shop,direct_link
The Long Beach Commerical Podium浪澄灣商業廣場,/building/the-long-beach-commerical-podium/8840,shop,direct_link
The Loop威靈頓街33號,/building/the-loop/1240,shop,direct_link
The Mangan萬勤商業大廈,/building/the-mangan/3506,shop,direct_link
The Millennity,/building/the-millennity/17683,shop,direct_link
The Mills,/building/the-mills/11571,shop,direct_link
The Nate,/building/the-nate/10368,shop,direct_link
The One,/building/the-one/2898,shop,direct_link
The Pacifica Mall宇晴滙,/building/the-pacifica-mall/10872,shop,direct_link
The Parkville天生樓,/building/the-parkville/16455,shop,direct_link
The Peak Galleria山頂廣場,/building/the-peak-galleria/9281,shop,direct_link
The Peak Tower凌霄閣,/building/the-peak-tower/9284,shop,direct_link
The Pemberton柏廷坊,/building/the-pemberton/13656,shop,direct_link
The Phoenix,/building/the-phoenix/2088,shop,direct_link
The Plaza LKF,/building/the-plaza-lkf/648,shop,direct_link
The Pulse,/building/the-pulse/10885,shop,direct_link
The Rainbow虹方,/building/the-rainbow/17004,shop,direct_link
The Rays瀝洋,/building/the-rays/4756,shop,direct_link
The Repulse Bay Arcade影灣園商場,/building/the-repulse-bay-arcade/7587,shop,direct_link
The Rockpool石塘坊,/building/the-rockpool/775,shop,direct_link
The Sharp,/building/the-sharp/2064,shop,direct_link
The Southside港島南岸,/building/the-southside/17866,shop,direct_link
The Sparkle星匯居,/building/the-sparkle/12107,shop,direct_link
The Steps H CodeH Code 低座,/building/the-steps-h-code/2129,shop,direct_link
The Sun Arcade新太陽廣場,/building/the-sun-arcade/2332,shop,direct_link
The Sun's Group Centre新銀集團中心,/building/the-sun-s-group-centre/1171,shop,direct_link
The Tonnochy,/building/the-tonnochy/1531,shop,direct_link
The Toy House彩星集團大廈,/building/the-toy-house/2301,shop,direct_link
The Twin Peaks嘉悅,/building/the-twin-peaks/16875,shop,direct_link
The Vertex Arcade睿峰商場,/building/the-vertex-arcade/18067,shop,direct_link
No Image Available,/building/the-visionary/16671,shop,direct_link
The Voeux德輔道中心,/building/the-voeux/63,shop,direct_link
The Wai圍方,/building/the-wai/17889,shop,direct_link
The Waterside Shopping Mall雅濤居購物商場,/building/the-waterside-shopping-mall/12872,shop,direct_link
The Wave興業街4號,/building/the-wave/7886,shop,direct_link
The Wave彌敦道184號,/building/the-wave/3023,shop,direct_link
The Wellington威靈頓街184-198號,/building/the-wellington/1234,shop,direct_link
The Westwood西寶城,/building/the-westwood/7843,shop,direct_link
The WOL和安里4-5號,/building/the-wol/10259,shop,direct_link
The Workstation擺花街43號,/building/the-workstation/3734,shop,direct_link
THF (Yuen Long) Commercial Building大鴻輝(元朗)商廈,/building/thf-yuen-long-commercial-building/7075,shop,direct_link
THF Mall大鴻輝(香港仔)中心,/building/thf-mall/13784,shop,direct_link
Thomson Centre卓信商業大廈,/building/thomson-centre/2578,shop,direct_link
Thomson Commercial Building威利商業大廈,/building/thomson-commercial-building/2583,shop,direct_link
Thyrse House太富商業大廈,/building/thyrse-house/2140,shop,direct_link
Tien Chu Commercial Building天廚商業大廈,/building/tien-chu-commercial-building/1170,shop,direct_link
Tiffan Tower天輝中心,/building/tiffan-tower/2234,shop,direct_link
Times Media Centre卓凌中心,/building/times-media-centre/2246,shop,direct_link
Times Square時代廣場,/building/times-square/6160,shop,direct_link
Times Tower時代中心,/building/times-tower/6306,shop,direct_link
Times Tower新時代中心,/building/times-tower/1507,shop,direct_link
Tin On Sing Commercial Building天安城商業大廈,/building/tin-on-sing-commercial-building/5944,shop,direct_link
Tin Ping Shopping Centre天平商場,/building/tin-ping-shopping-centre/17125,shop,direct_link
Tin Tsz Shopping Centre天慈商場,/building/tin-tsz-shopping-centre/12942,shop,direct_link
Tin Wan Shopping Centre田灣商場,/building/tin-wan-shopping-centre/17933,shop,direct_link
Tin Yiu Plaza天耀廣場,/building/tin-yiu-plaza/12941,shop,direct_link
TKO Gateway,/building/tko-gateway/12896,shop,direct_link
TKO Spot,/building/tko-spot/12895,shop,direct_link
Toi Shan Association Building台山商會大廈,/building/toi-shan-association-building/1368,shop,direct_link
Toi Shan Centre台山中心,/building/toi-shan-centre/1578,shop,direct_link
Top Hit Plaza名店廣場,/building/top-hit-plaza/776,shop,direct_link
Topside Residences高臨,/building/topside-residences/17666,shop,direct_link
Tower 188軒尼詩道188-190號,/building/tower-188/1337,shop,direct_link
Tower 535謝斐道535號,/building/tower-535/1480,shop,direct_link
Tower 535謝斐道535號,/building/tower-535/1479,shop,direct_link
Tower Jordan佐敦中心,/building/tower-jordan/13475,shop,direct_link
Toyo Mall尖東廣場,/building/toyo-mall/2605,shop,direct_link
Trade Square貿易廣場,/building/trade-square/6310,shop,direct_link
Trend Plaza屯門時代廣場,/building/trend-plaza/15519,shop,direct_link
Trendy Zone潮流特區,/building/trendy-zone/2920,shop,direct_link
Trium Hub,/building/trium-hub/4653,shop,direct_link
Tropicana Gardens豪苑商場,/building/tropicana-gardens/12903,shop,direct_link
TS Tower香葉道43號,/building/ts-tower/17500,shop,direct_link
Tseung Kwan O Plaza將軍澳廣場,/building/tseung-kwan-o-plaza/12875,shop,direct_link
Tsim Sha Tsui Centre尖沙咀中心,/building/tsim-sha-tsui-centre/2676,shop,direct_link
Tsing Yi Commercial Complex青衣商場,/building/tsing-yi-commercial-complex/14012,shop,direct_link
Tsing Yi Square青怡薈,/building/tsing-yi-square/15473,shop,direct_link
Tsuen Cheong Center Cheong Ning Plaza荃昌中心昌寧商場,/building/tsuen-cheong-center-cheong-ning-plaza/7174,shop,direct_link
Tsuen Cheong Centre Cheong On Plaza荃昌中心昌安商場,/building/tsuen-cheong-centre-cheong-on-plaza/7176,shop,direct_link
Tsuen Fung Shopping Arcade荃豐中心商場,/building/tsuen-fung-shopping-arcade/7172,shop,direct_link
Tsuen Kam Centre荃錦中心,/building/tsuen-kam-centre/13710,shop,direct_link
Tsuen Wan Centre Phase 1 Shopping Arcade荃灣中心一期商場,/building/tsuen-wan-centre-phase-1-shopping-arcade/17568,shop,direct_link
Tsuen Wan Centre Phase II Shopping Arcade荃灣中心二期商場,/building/tsuen-wan-centre-phase-ii-shopping-arcade/17656,shop,direct_link
Tsuen Wan Garden荃灣花園,/building/tsuen-wan-garden/13705,shop,direct_link
Tsuen Wan Plaza荃灣廣場,/building/tsuen-wan-plaza/12834,shop,direct_link
Tsui Lam Shopping Centre翠林新城,/building/tsui-lam-shopping-centre/16817,shop,direct_link
Tsz Ching Shopping Centre慈正商場,/building/tsz-ching-shopping-centre/17113,shop,direct_link
Tuen Mun Central Square屯門中央廣場,/building/tuen-mun-central-square/11760,shop,direct_link
Tuen Mun Parklane Square屯門栢麗廣場,/building/tuen-mun-parklane-square/7112,shop,direct_link
Tuen Mun Town Plaza屯門市廣場,/building/tuen-mun-town-plaza/12825,shop,direct_link
Tung Chai Building通濟大廈,/building/tung-chai-building/1274,shop,direct_link
Tung Che Commercial Centre東慈商業中心,/building/tung-che-commercial-centre/832,shop,direct_link
Tung Chiong Commercial Building同昌商業大廈,/building/tung-chiong-commercial-building/3024,shop,direct_link
Tung Chiu Commercial Centre東超商業中心,/building/tung-chiu-commercial-centre/1005,shop,direct_link
Tung Chun Commercial Centre同珍商業中心,/building/tung-chun-commercial-centre/5194,shop,direct_link
Tung Hip Commercial Building東協商業大廈,/building/tung-hip-commercial-building/15,shop,direct_link
Tung Kong Building東江大廈,/building/tung-kong-building/637,shop,direct_link
Tung Lee Commercial Building東利商業大廈,/building/tung-lee-commercial-building/2458,shop,direct_link
Tung Ming Building通明大廈,/building/tung-ming-building/17,shop,direct_link
Tung Ning Building東寧大廈,/building/tung-ning-building/126,shop,direct_link
Tung Seng Commercial Building統生商業大廈,/building/tung-seng-commercial-building/2455,shop,direct_link
Tung Wah Tower東華大廈,/building/tung-wah-tower/18201,shop,direct_link
Tung Wai Commercial Building東惠商業大廈,/building/tung-wai-commercial-building/2158,shop,direct_link
Tung Wui Building東匯大廈,/building/tung-wui-building/6518,shop,direct_link
Tung Wui Commercial Building東匯商業大廈,/building/tung-wui-commercial-building/3478,shop,direct_link
Tung Yick Arcade同益商場,/building/tung-yick-arcade/15745,shop,direct_link
Tung Yiu Commercial Building東耀商業大廈,/building/tung-yiu-commercial-building/1985,shop,direct_link
TusPark啟迪中心,/building/tuspark/4965,shop,direct_link
Two ArtLane藝里坊2號,/building/two-artlane/17645,shop,direct_link
Two Chinachem Central華懋中心2期,/building/two-chinachem-central/93,shop,direct_link
Two Chinachem Exchange Square華懋交易廣場2期,/building/two-chinachem-exchange-square/1662,shop,direct_link
Two Chinachem Plaza華懋廣場II期,/building/two-chinachem-plaza/132,shop,direct_link
Two Portside宏基中心二期,/building/two-portside/12438,shop,direct_link
Two Sky Parc,/building/two-sky-parc/4733,shop,direct_link
U Corner,/building/u-corner/17817,shop,direct_link
U PLACE,/building/u-place/17804,shop,direct_link
Ultragrace Commercial Building至秀商業大廈,/building/ultragrace-commercial-building/3551,shop,direct_link
Un Chau Shopping Centre元州商場,/building/un-chau-shopping-centre/7024,shop,direct_link
Unicorn Trade Centre有餘貿易中心,/building/unicorn-trade-centre/13,shop,direct_link
Union Commercial Building合成商業大廈,/building/union-commercial-building/3736,shop,direct_link
Union Park Centre柏宜中心,/building/union-park-centre/2987,shop,direct_link
Union Plaza海聯廣場,/building/union-plaza/16546,shop,direct_link
Unionway Commercial Centre聯威商業中心,/building/unionway-commercial-centre/168,shop,direct_link
United Building順聯大廈,/building/united-building/4270,shop,direct_link
United Building合群大廈,/building/united-building/1398,shop,direct_link
United Centre統一中心,/building/united-centre/1120,shop,direct_link
United Chinese Bank Building中國聯合銀行大廈,/building/united-chinese-bank-building/12068,shop,direct_link
United Overseas Plaza聯僑廣場,/building/united-overseas-plaza/11443,shop,direct_link
United Success Commercial Centre聯成商業中心,/building/united-success-commercial-centre/1505,shop,direct_link
Universal Commercial Building環球商業大廈,/building/universal-commercial-building/6867,shop,direct_link
Universal Commercial House宇宙商業大廈,/building/universal-commercial-house/2807,shop,direct_link
Universal House宇宙商業大廈,/building/universal-house/1169,shop,direct_link
Universal Trade Centre環貿中心,/building/universal-trade-centre/2281,shop,direct_link
Upper East環海東岸,/building/upper-east/6495,shop,direct_link
Uptify千望,/building/uptify/18024,shop,direct_link
Uptown Plaza新達廣場,/building/uptown-plaza/12914,shop,direct_link
Uwa Building祐華大廈,/building/uwa-building/638,shop,direct_link
V City,/building/v-city/16450,shop,direct_link
V Heun Building威享大廈,/building/v-heun-building/137,shop,direct_link
V Point登龍街2號,/building/v-point/6134,shop,direct_link
V Walk,/building/v-walk/17673,shop,direct_link
Valiant Commercial Building雲龍商業大廈,/building/valiant-commercial-building/3475,shop,direct_link
Valley Centre柏餘中心,/building/valley-centre/2255,shop,direct_link
Vantage Row啟岸巷子,/building/vantage-row/6399,shop,direct_link
Vastkin House華威大廈,/building/vastkin-house/2420,shop,direct_link
Vau Residence,/building/vau-residence/17953,shop,direct_link
VC House安皇商業大廈,/building/vc-house/8173,shop,direct_link
Venice Gardens Shopping Mall海麗花園購物商場,/building/venice-gardens-shopping-mall/14466,shop,direct_link
Victoria Building維多利亞大廈,/building/victoria-building/5418,shop,direct_link
Victoria Mall港景匯商場,/building/victoria-mall/2320,shop,direct_link
Vincent Commercial Centre永勝商業中心,/building/vincent-commercial-centre/3223,shop,direct_link
Vincent House永勝大廈,/building/vincent-house/987,shop,direct_link
VIP Commercial Centre海威商業中心,/building/vip-commercial-centre/2307,shop,direct_link
Virtus Medical Tower尚至醫療大樓,/building/virtus-medical-tower/162,shop,direct_link
Vogue Building立健商業大廈,/building/vogue-building/1980,shop,direct_link
Vulcan House均峰商業大廈,/building/vulcan-house/1073,shop,direct_link
W Business Centre北角好景中心,/building/w-business-centre/11718,shop,direct_link
W Luxe安耀街5-9號,/building/w-luxe/7221,shop,direct_link
W Place得怡坊,/building/w-place/1990,shop,direct_link
Waga Commercial Centre威基商業中心,/building/waga-commercial-centre/1243,shop,direct_link
Wah Fu (I) Shopping Centre華富(一)商場,/building/wah-fu-i-shopping-centre/10228,shop,direct_link
Wah Fu (II) Commercial Complex華富(二)商場,/building/wah-fu-ii-commercial-complex/10227,shop,direct_link
Wah Hen Commercial Centre華軒商業中心,/building/wah-hen-commercial-centre/1416,shop,direct_link
Wah Hing Commercial Building華興商業大廈,/building/wah-hing-commercial-building/971,shop,direct_link
Wah Hing Commercial Center華興商業中心,/building/wah-hing-commercial-center/5192,shop,direct_link
Wah Hing House華興大廈,/building/wah-hing-house/2133,shop,direct_link
Wah Kit Commercial Centre華傑商業中心,/building/wah-kit-commercial-centre/32,shop,direct_link
Wah Koon Building華冠大廈,/building/wah-koon-building/3632,shop,direct_link
Wah Ming Shopping Centre華明商場,/building/wah-ming-shopping-centre/12964,shop,direct_link
Wah Sum Shopping Centre華心商場,/building/wah-sum-shopping-centre/12966,shop,direct_link
Wah Yuen Building華源大廈,/building/wah-yuen-building/154,shop,direct_link
Wai Ching Commercial Building偉程商業大廈,/building/wai-ching-commercial-building/7163,shop,direct_link
Wai Fung Plaza惠豐中心,/building/wai-fung-plaza/2980,shop,direct_link
Wai Hing Commercial Building偉興商業大廈,/building/wai-hing-commercial-building/3171,shop,direct_link
Wai Lee Commercial Building威利商業大廈,/building/wai-lee-commercial-building/3306,shop,direct_link
Wai Ming Commercial Building威明商業大廈,/building/wai-ming-commercial-building/2944,shop,direct_link
Wai Wah Commercial Building偉華商業大廈,/building/wai-wah-commercial-building/5437,shop,direct_link
Wai Yip Commercial Building偉業商業樓,/building/wai-yip-commercial-building/62,shop,direct_link
